,Unnamed: 0,0
660,660,"God I love the Judge, he’s the angel. God bless you with long life and health ️"
661,661,"Hi, I am just new here and after seeing several video of this very very nice and good attorney,, I know God lives in here heart. MAY GOD BE WITH YOU ALWAYS ATTORNEEY, and may God blessed you in everything"
662,662,one of the best judges of the world
663,663,Jedan od predivnih sudija pravedan za razliku od vecine  svaka mu cast mnogima je pomogao
664,664,Judges like Frank Caprio a few and far between.  He has a heart of gold for matters of the heart when it comes to PEOPLE!  They aren't just CASES.  He could definitely teach judge Judy more then a thing or two.  She is very rude to the people she judges and even yells at them and calls them names ON THE AIR!!!!
665,665,He the best freak'n judge ever.
666,666,"wait. Someone's name Joseph BADASS? So technically, he's a Badass."
667,667,Humanity still exits 
668,668,Judge maybe reassured her faith that not all men are abusive and dangerous 
669,669,A great person. Judges should be like him. Here in my country if i go to court i am not allowed to talk to judge directly. They just listen to the advocate only. Hes so good at judging and thats the only way to treat people. If a judge start treating them as a criminal people would have mental effects on their minds.
670,670,"Dudes I didn't know there are people who feel the Word of God. Judges are established by God Himself, and if we have a sober minded judges than we are OK!"
671,671,judge you are a good man
672,672,I wish all the judges of world were this much compassionate.
673,673,This guy is just so cool
674,674,May God bless you with lots of love and happiness
675,675,I really really respect the judge from South Korea.
676,676,So much she tolerated at this young age
677,677,Hi Judge !  I am speechless !
678,678,Just watched this on a crowed subway and was moved to tears. People definitely noticed
679,679,"Wow, what a judge, and let's not forget to mention the 3 people that send in money, I doubt that happens in the uk where I live. Well done to them 3 people, the yound lady is very lucky. Good luck to her ️"
680,680,What a wonderful man he has a big heart. Hes so understanding caring and helpful to others. A real human being. Best wishes from the uk
681,681,He is an angel
682,682,Judge caprio you know ur angel :)
683,683,Judge is cool as hell.
684,684,I really get inspired from him...and I want all juries and politicians should get inspiration from him
685,685,That made me cry the poor lass
686,686,I want a grandfather like him️
687,687,"Blessed are the merciful, for they shall obtain mercy - Jesus Christ"
688,688,Very touching and emotional.  
689,689,Made me cry
690,690,First episode that made my eyes water
691,691,I wish cops could talk to people like this Judge
692,692,Why doesn't every judge take a lesson from this man's play book the legal system would be so much better. He really cares for people. Mercy is a very important part of judgement
693,693,a great example for all the jujes every where .this is the way jujes should deal with not just young people but with every one who are presented before them
694,694,Great job blessings. 
695,695,"I love you judge Caprio,and I,m a man..."
696,696,"I would like to deal with people in a regular basis with the same attitude as the judge but the reality is way different,this particular events look like a science fiction action./He acts like a good human being."
697,697,"He is my favorite Judge but I had questions what if many are just actors trying to fool him by telling lies.
I am asking this is because many comes up with emotional stories, what if they are just fooling him"
698,698,Everyone has got a story when they speak to this judge.
699,699,"Only justice can prevail peace in the world, regardless any color, creed, religion & status."
700,700,"love how fast he responded ""Come up here"""
701,701,You are the best jugde ever.. this is a justice with humanity
702,702,the he rules that court room is with compassion and love .  his rulings change these people lives and makes them want better for themselves .  .  he judges the situations and circumstances and not people themselves . may god treat fair judges in the best of manners amen.
703,703,If I ever have an extra few bucks I want to send a small Cheque to this guy. What an awesome person.
704,704,"Quin, you rock..."
705,705,What's a gentleman
706,706,That Juge is the best may God bless him  every like is a blessing to him️
707,707,"This man deserves the highest wards granted in the American new year Honors list, This young lady got herself in a spot of bother the judge, showed amazing compassion toward this young lady and she repaid him the best way ever, a HUG. Here's me thinking America was fast disappearing down the shitter and this judge pops up restoring my faith. Other, so called judges, should take a leaf out of this mans book. Great man.."
708,708,This guy is an angel
709,709,I’m from Morocco and this judge ️ he is an angel from god
710,710,"This Judge has me in tears, he is so kind, may God our Heavenly Father bless him abundantly in all he receives in the name of Jesus Christ the Word the Son of God"
711,711,Wow great judge so kind.
712,712,Congrats from Germany to you all in the states for having a judge like him...from heaven send :-)
713,713,"Sig giudice Frenc questa giustizia che adotta e la stessa che Dio applica ,Dio la benedica ,lunga vita a lei in buona salute e grazie per il tuo contributo."
714,714,"Allah says, one must never judge other people - but if you are going to be a judge, be just, kind, and fair - because Allah is watching and keeping score. Lots of love and goodness will be rewarded to Judge Caprio!"
715,715,"COME ON, HOW COOL WAS THAT?
IT WAS HEARTWARMING, INSPECTOR QUINN..."
716,716,heart touching
717,717,Heart of gold
718,718,I want this gentleman as Justice Minister in Italy.
719,719,"On one end of the spectrum, Donald Trump, on the other, this Judge. He's really something."
720,720,O  .God  I can’t stop crying  he is not only judge he’s  the father and brother and more and more God bless him 🇺🇸🇺🇸️️️
721,721,This guy is God's Right hand !
722,722,I’m not crying! You’re crying!
723,723,Ok  this  judge  is something else  I know mom  had role  to play in is kindness
724,724,This man's clay is angelic
725,725,What a judge! Even better man.
726,726,I just couldn’t stop smiling
727,727,"WHAT a MAN !! WHAT a HEART !!
That PRECIOUS ONE There is NOT a JUDGE: He is an ANGEL !!
While MOST of JUDGES LOVE to SHOW Themselves Out as IMPERATIVES,
That SOFT-HEARTED ONE There is FULL of SENSE & REASONABILITY !!  :(  :(  :("
728,728,"America will never have a judge better than Judge Caprio, he's a true New Englander and a pure blooded American. He makes me feel patriotic about this country even when I question how much I respect this nation's leadership. I love my country and it's people, but not the ones in charge of our lives. Caprio is changing that every single time a person enters his court room to be heard."
729,729,"That,s how a judge should judge."
730,730,I hope this judge would be as lenient to an abused father as he is another 'female victim'
731,731,His Ticket  to Heaven is Confirmed!!!
732,732,Best Judge in the world period!
733,733,if a guy goes there and say I am paying child support for four kids and I was under a lot of stress ... does he do the same? or it is the emotional decision based on natural feeling to protect woman ??
734,734,You do good. HE turns you all your good Deeds millions time back to you. God bless you all
735,735,I'm  so hppe  for  her 
736,736,This man should be your president! Greetings from Germany
737,737,Really this kind of judge gifted from god
738,738,"OMG, he's a God sent Judge. may he be blessed."
739,739,Amazing 
740,740,I wish my local judges were like that
741,741,I watched this again and his compassion still brought a tear to my eye.
742,742,He is such a empathetic judge. You have my whole respect and love.
743,743,How do we know that the defendants don't make up these stories
744,744,.....this got tears to my eyes....God bless all those good people who go all out to help someone
745,745,"لو هذا القاضي رئيس,دولتي فلا اعتقد ان فيها حرب تحياتي من اليمن"
746,746,EVERY ONE DESERVES A SECOND CHANCE... WHEN THIS MAN IS A JUDGE FOR UR CRIMES
747,747,This judge had his heart on the right place !
748,748,"What a good man judge Caprio is ! The world needs more people like him. The world needs to know there still are nowadays people like him !! 
Felt that Gladys’ hug was a hug from/for all of us !
Greetings from Algiers 🇩🇿"
749,749,The check from Xeno Müller is from the former Gold Medallist in Atlanta (Skiff). Judge di Caprio is such a role model!
750,750,I love him so much such a nice person
751,751,Gentle man
752,752,"No words good people still exist. 
Best judge."
753,753,"Wow this judge is so cool and so humble, down to earth kind of an old gentleman. Well to those immigrants it's so sweet and heart-warming of them to lend a helping hand to others."
754,754,This judge restores my faith in humanity.
755,755,David Jamaica we need more judge like caprio  in the world
756,756,"It never fails to amaze me how many of these cases derive from the actions of men who either have no moral fortitude, are irresponsible, or, are just violent ....Or, all three! 
Tough guys on the outside, I'm sure, but pathetic little boys on the inside."
757,757,"A comedian judge makes a lot of sense,,,,pee for laugh!"
758,758,If people want to be judgmental then they should learn the lesson of judgment here.
759,759,I'm watching this from Scotland and our justice system in the UK  could really learn from a judge like this.  What an incredibly decent human being.
760,760,Long live Judge Frank. I have just one question. Does he ever get any truly evil people?
761,761,God bless you judge and hope the world's have more people like you
762,762,That brought a tear to my eye.
763,763,Wowww....how nice to see this video!!!...people should help people in distress
764,764,"The judge is amazing, I do wish all judges were like this, we all make mistakes, every single one of us, with guilt and regret from our own selves we should be given compassion in the commitment and faith that we wouldn't make those same mistakes again."
765,765,The person who said come on he is very funny
766,766,This judge cn change the most dangerous criminal into a goodman
767,767,What an awesome Judge!
768,768,Oh my that teared me up!!!
769,769,Great human on earth
770,770,This is what we call justice . Real justice . I love this man .my god protect him.from casablanca morocco
771,771,Great person
772,772,GOD BLESS JUDGE CAPRIO !!!!!!!
773,773,Applause for this judge with indescribable humanity.
774,774,This judge is so calm and soft hearted and gentle
775,775,"NEVER happened in my country~wonderful contry,wonder people~"
776,776,God Bless this Judge! Subscribed
777,777,"God bless you judge 
Hey from Sydney"
778,778,"I was like, ""why isn't she saying thank you?"", Not knowing what was coming!"
779,779,its things like this that store my faith in humanity.
780,780,"God bless him.  He teaches fairness, spreads love and rules with kindness. Reminds me of fairy tail stories we only read in books !"
781,781,It is too good to believe .He is a judge with a big heart and has pure fatherly spirit Good for him
782,782,give this man a place in heaven.
783,783,"God will blassin you Mr Caprio
Big Like from JERUSALEM"
784,784,You. are a blessed man Judge Caprio...
785,785,Looks like a father punishing and hugging his daughter at the same time.
786,786,Judge Caprio is the best.
787,787,"Am so humbled to see your videos your so kind
 ️🇮🇳"
788,788,"The greatest reward under Heaven, a Hug of appreciation..."
789,789,Judge caprio should have dismissed this case for this young beautiful cute girl..A  single mother
790,790,Hats off ️
791,791,Great job
792,792,"He's a beautiful man,it's a shame other's don't act the same as him in courts."
793,793,I love see him just to give him Big hug 
794,794,If he is the judge no one will be ever hanged. 
795,795,السلام عليكم..اريد ان اتواصل مع هذا القاضي الطيب لكي اشكره على طيبته لقد احببته كثيره واتمنى ان اراه واتكلم معه بارك الله فيه وفي شهامته
796,796,Ce juge est d une humanité sans pareil grand respect à lui
797,797,"Wht a fine human, plus vry honest judge"
798,798,"And here I am, crying like a baby!"
799,799,He is  a angel from heaven!!
800,800,"This Judge is a very honorable, noble, kind. and respectful Judge. He is a good man!"
801,801,This judge is an actual Americans... He loves humanity and culture... Love from India...great...
802,802,Best judge ever in the world.
803,803,"IF HUMAN BEING COULD ACT THIS WAY, HOW DO YOU THINK GOD, THE BIG ONE WILL ACT?"
804,804,"Again, the coolest judge in the world."
805,805,I wanna give you hug too 
806,806,Dear Sir you are a great judge n God Bless you Sir.
807,807,Isso foi emocionante
808,808,When I think of this Judge I cannot help but think of Moses as well who was a Judge of his people who had wisdom and a compassionate heart as well. If judges don't have a compassionate heart they should not apply. In our world today we have way too many crooked judges and lawyers then we wonder why our society is so messed up! as we all know it starts from the top and trickles down.
809,809,I Love You Judge Frank Caption... GodSpeed..
810,810,These cheques show humanity is still alive!
811,811,Compassion.....something that has been lacking in our world lately.........
812,812,"Judge Caprio,  our heavenly Judge, Jesus, highly appreciates your way of dealing with cases...May the Good Lord grant you peace, health and happiness..."
813,813,"Omg! How very compassionate! God bless you Judge Caprio!
Btw I am from India. How do we send money to you from here for you to utilise it to someone who really needs it?"
814,814,This is what the government should be doing. Not kicking people when they're down. This man is precious and loving. Thank you Judge Frank.
815,815,too unreal to be truth=[[[[[[ much love
816,816,He is an Angel on Earth
817,817,"Imagine Spending Christmas  at judge Caprios House , What a Judge and what a Human being 󠁧󠁢󠁷󠁬󠁳󠁿 Can I give you a Hug, judge Caprio No Hesitation Come up here "
818,818,"Really cool to watch.... ""Can I give you a hug?"" ️️️"
819,819,We need more kindness .... Thank you to all kind people all around the world .. May Allah bless all of you with every  perfect happiness  Ameen
820,820,"my grandfather is 102, Italian and just like this man. I am very lucky."
821,821,I like  the way he does.
822,822,This is what God does.. what this great soul is doing. This is called LIVING THE LIFE
823,823,Wow he even asked her if she could afford the $125. What a guy.
824,824,"In my opinion, they do it on purpose to commit petty crimes, they absolutely want to know Judge Frank Caprio"
825,825,Frank Caprio for President 
826,826,I wish l could sit and have some chat with him. Just to talk to him will make me feel so much better. ️ and a hug also :(
827,827,"I hope from the bottom of my heart that my message will reach this merciful judge. I invite him to study Islam. If he finds something that is not commensurate with human values, then there is no blame on him not to be a Muslim."
828,828,"watching from Australia, what a top bloke!"
829,829,"I don't know about Her situation, or If this act of compassion will limit future infractions, but I think the act of Kindness helped me. Maybe I can be just a bit nicer."
830,830,"Oh my god, this guy looks just like Jesus...he sees the people like humans, not like criminals"
831,831,"People: tearing up/clapping

Inspector Quinn: COMOOOON!!!! HoW cOoL iS tHaT?"
832,832,Who is this judge?! This is a true man not a political parasite.
833,833,This Judge's Constitution Is Humanity
834,834,If Providence wants more residents - this series is doing a fine job. I say bring this judge to California - we need a few like him here. What a gentleman. God bless.
835,835,"This video, make me cry!!!"
836,836,Humanity at its high
837,837,"WOW!!!  Who is cutting onions?  I know this video is over a year old now, but let me tell you something; men who hurt women are just cowards and prey on the weak.  I'm a man and I felt really bad for the girl.  I wanted to reach out to her and give her a hug too.  No woman should ever be a victim of domestic violence.  Take out your aggression on something else...not a woman."
838,838,"Damn that one had me squalling, gonna ruin my tough guy image!"
839,839,"Wow, this judge gets better and better....... a statue needs to be errected to this man when we lose him..... hopefully not yet of course."
840,840,every like is a pray for the judge to live and stay in good condition so he can continue doing that
841,841,"هذا قاض انساني بمعنى الكلمة !
إنها رحمة واسعة للانسانية جمعاء في العالم كله لصالح الانسان و الطبيعة و القانون بصفة كاملة نحو صرح حضاري انساني ديمقراطي تعاوني قويم يتماشى مع الاحترام و التقدير و الاهتمام و العمل الصالح و الإيمان و الواقع و المصداقية الفاعلة المتفاعلة المتفاءلة مع الناس بايجابية و حسن النوايا و التصرف و المسلك الذي هو خادم للحق بلا روتوش !"
842,842,… Very sentimental video… I would help her out forever… And such a good mom… Alex in Vermont
843,843,5:00 for a moment I thought they were going to kiss 
844,844,God gives  me better  understanding of what is going  on in my situation.
845,845,I want to be ticket in providence to meet this judge
846,846,"I turned up my volume because I couldn’t hear them they were being so quite and then I hear, “C’MON!! HoW CoOl WAS THaT?!??” 
5:09"
847,847,Tuhan Yesus memberkatimu bapak hakim yang sangat baik dan adil teruslah jadi hakim yang rendah hati dan luar biasa Tuhan Yesus Memberkatimu di setiap langkahmu dari Ferdy H Indonesia
848,848,Its human to solve the problem and give maximum relief .
849,849,I want a hug tooooooo
850,850,"Love for all hatred for none
 Humanity first 
# preach empathy"
851,851,Lots of love from india 
852,852,"She's a beautiful girl, too bad she's going through a tough moment."
853,853,Beautiful!!!!
854,854,"More people like you and the world ,will be a better world ."
855,855,I like him he is kind person
856,856,"Não tenho simpatia por juiz,mas esse é porreta."
857,857,I really apreciate it
858,858,This judge should have controlled the world.....
859,859,Wanna see a real human..... Here he is..... Great inspirer to be just simple and humane.....
860,860,I was holding back tears- if 50% or more of US judges are Iike JudgeCaprio - US wouldn’t be holding the title of the country with highest incarnation Rate amongst developed countries”.
861,861,judge caprio should be president of the US.
862,862,"I can’t stop crying, from the compassion he shows!! It’s still good people left in this world."
863,863,I love this judge but I wish he would quit chopping onions.
864,864,"I pray for the Srilanka will have to this kind of judges... specially for rod valance, that are could not be not virulent criminal justice. Can I give you huge hug also..."
865,865,He is good man
866,866,"""Your honour"" that says everything about chief judge, Frank Caprio!  Greetings from Austria(Schwarzeneggers Homeland)Europe!"
867,867,Wouldn’t it be wonderful if he was the Chief Justice of SCOTUS.  He would uphold the Constitution of the United States with all his all so wonderful heart.
868,868,Gladys darling I'm a Recruiter too. So sad to hear ur circumstances. I wish ur Salary should increase soon.
869,869,"I wish he was a Kenyan judge
Frank C. Would have ended the impunities in this Nation "
870,870,What an amazing man he is. God bless him...
871,871,".  This judge, is a man full of humanity"
872,872,Un juge pas comme les autres * tout simplement il est : forrrrrrrrrmidable
873,873,God bless him! We need more judges like that!
874,874,"Verry excellente ,mister juge."
875,875,How can you not like this show?
876,876,shes so strong and her voice is beautiful
877,877,"im stuck in a loop...
and im crying...."
878,878,"judge caprio ..the god put the mercy inside his heart..
he is the man ofall the past and coming years"
879,879,I want that judge as our State Premier here in Victoria Australia
880,880,Who would do trouble to get in court just to meet him 
881,881,i learned huminity from him ...i am from nepal
882,882,he is  a such good men no word.
883,883,Alguém legenda por favor
884,884,"Indonesia butuh hakim sidang acara cepat macam ini, memahami kasus dari subjek individu"
885,885,How good is he??? Real gentleman.
886,886,Wish I was a lady and  I had a powerful tears!
887,887,Am from Pakistan 🇵🇰 and I like this judge very much because such people are rarely found in this world and I wish that I will meet this judge. May Allah grant him long life and keep him happy forever.
888,888,We need this kind of judge as a president in Nigeria
889,889,Wise judge.
890,890,"Greetings from Calcutta, India.
If we had such judes everywhere the world would have been a joy to live in."
891,891,"A lovely feelings springs out from me,  I am touch by the kind offerings by the people who are not that well-off do have great heart in mind for others who are in unfortunate circumstances united oneness is coming as round to stay as unconditional love is way  ️all is well have a great day"
892,892,"Mr. Judge, I would like to thank you and congratulate you at the same time for all that you do of mercy and justice. We in Iraq love you and watch you always. May the Merciful Lord protect you ,
  Your friend from Iraq, 
Mohammad ."
893,893,c'est un juje compêtant et justicier et confiance et un homme vive les jujes americain
894,894,"That is amazing. I'm lost for words. And those good people who donated all that money. I have warm feelings for you! Oh i don't care about money but i wish i was rich just to be able to do something like that. I find it very difficult to make ends meet every month. Sometimes ends don't meet. Wish things where different. I hope people who see this are willing to donate some money to help someone in need. Makes the world a little better. Greetings,, Kitty."
895,895,Why aren't other judges forced to take classes from this one?
896,896,Joseph is really a badass.
897,897,His road to heaven will be wide... And chauffeur driven.
898,898,"FRANK CAPRIO, that man is an angel, god bless him"
899,899,He is not a judge. He is a HUMAN !!!
900,900,Tears in my eyes ..
901,901,Well that's just awesome isn't it?
902,902,"Man, this is all about humanity and compassion. Wishing there are 5 judges like Frank Caprio in the world."
903,903,My tears fall...
904,904,Oh god im bawling my eyes out  this man is truly one of the kindest persons i know! While still respecting and acting after the law!
905,905,They don't make them like this anymore he is more than a Judge is a human being first may God Bless his soul. He should be a world Judge
906,906,I thank the judge for pointing out that some of the people who sent donations are immigrants.  That was a very thoughtful thing to point out in this Trumpian America today.
907,907,"I love this guy. I've watched this show so many times and I have to say that he is the best example of what a compassionate human being should be, never mind being a compassionate and empathetic judge. He tries to find the best in people, and will pry it out of them when he knows its there. He always refers to his family and has fondest feelings for our veterans. He actually touches people's lives, with his kindness. He is a blessed man and I'm sending more blessings his way. In the name of Jesus Christ. Amen"
908,908,"Esse programa é muito legal. Um Juiz digno usando de forma digna os Talentos que Deus lhe deu. ""A verdadeira balança da justiça"".
Deus o abençoe. E a todas as pessoas que colaboram de forma anônima!!"
909,909,"I'd like to know what 1.2K heartless jerks gave this video a  I hope those pecker heads are ever in need of such help, who wants to help them!! "
910,910,That was an exceptional display of compassion God bless!
911,911,Allah give him Iman
912,912,When judge is part of build and salvage community not just issue verdicts
913,913,"I didn't see this coming. When she asked Judge Caprio for a hug, I began to cry. What a beautiful moment."
914,914,I really do love this judge. Wish the whole human being be like him. Love you judge.
915,915,sir you are a SUPERMAN
916,916,"Esse,sabe o que é ser justo! UM JUSTO JUIZ! um grande ser humano!!!"
917,917,"Oh God, please send Judges like him, to India, soon,"
918,918,I am not judging I am merely making an observation.
919,919,I love this judge. He always moves me into tears...
920,920,"Is that actually real, my god so much humanity kindness am speechless man"
921,921,"Without a doubt, this man is the most decent human being to ever don a set of the robes of his office. Prayers for you your honor"
922,922,Another episode of caring and humane compassion! Well done judge and start afresh young lady.
923,923,Too cool sir Frank
924,924,Amo o jeito dele com as pessoas 
925,925,"in the heart of every person there is a temple , some of us have closed the door of that temple ,"
926,926,"Judge Caprio is a National Treasure, our granddad!!!"
927,927,Um juiz usado por Deus com certeza. 
928,928,"I'm weeping my heart out. The compassion he showed this dear girl and what breached my tears restraints was how he UNHESITATINGLY said ""Come on up here!!!""  What a father!! How blessed is his children! Judge Caprio,..of remind me of another Judge.... I think you'd make eternally GREAT friends."
929,929,"I am French and I have never seen a thing like that in France you are really surprising with you it goes from the worst or the best
but hey you have a heavy past anyway"
930,930,So emotional.  This judge is a true light for others.    I wish someday I can get a hug from him too
931,931,Would you hug a family member if they judged you by camera?  Walking into a trap
932,932,God bless the people sending in cheques!
933,933,I do love this judge ! ! ! ! ! ! ! ! !  GREAT RESPECT !
934,934,It looks like we are watching the court in heaven. Even I felt like giving a hug to the judge. A tight hug to the respected judge.
935,935,Lot of time I cry to see this all
936,936," I can't stop crying  
This judge is amazing 
I wish there were more compassionate people in the world"
937,937,noi italiani abbiamo un cuore grande grande grande.....
938,938,Stay blessed judge Caprio & inspector Quin& other one too.
939,939,"This judge is amazing...I saw other video that he forgave a fine from an old man who drives quickly with his son to the hospital, because he has cancer. It was very emocional. I pray for this judge. God bless him. He is an example to the others people."
940,940,this dude is like the only reason to be proud of being from RI
941,941,what a great judge he is wow that moved me too tears
942,942,"Very compassionate, caring judge, his honor is doing an amazing job "
943,943,العدل اساس الحكم والملك ......الغرب متسامح مع الحيوان ونحن العرب لم نصل اليه حتى ...
944,944,Oh my...I never thought that I'd like to hug a judge in my life...but I really need to hug that judge right now!
945,945,Great man
946,946,"Every time Inspector be like:
""Come on, how cool was that?"""
947,947,"Awesome Judge.. I Love Him. He is Wise , He means business and He is compassionate. He makes us better citizens."
948,948,what an outstanding human being Judge Caprio is - the world needs more like him
949,949,Come on! How cool was that!
950,950,"A perfect balance of humanity, compassion, dignity of individuals and respect &adherence to law at the same time. I feel sooo good watching and learn to implement these valued character  to the extent possible."
951,951,"Alguém resuma esse vídeo em português Pfvr,é pro meu TCC"
952,952,Judge Caprio tumbs up for you /regards from Norway
953,953,Oh my!! He had me bawling like a baby!!! He is amazing!!
954,954,It is very honorable how he manages to recall some of the spaces that were missed in the human civilization.
955,955,and so how does she learn her lesson if she doesn't have to pay?
956,956,Well that is truelly amazing such compassion from a judge.
957,957,I wish Someday I will help someone there by sending cheques.
958,958,O! i wish Nigeria will have this type of judges to revive our beautiful country
959,959,Thank you Lord for having this man as a judge.
960,960,I wish I was there..my license got suspended and I cant afford all the chicago fees and my job is a driver position...
961,961,the most awesome judge ever...makes me want to get a traffic ticket just to shake his hand. lol
962,962,"Humanity and mercy always touch my heart ,thanks judge"
963,963,"Look, I feel for this girl, but her tune changed when she learned he didn’t fully believe her. All the waterworks until he was all “Hey, not all of these was from that”, then she got all snotty."
964,964,"What a compassionate Judge.  May God continue to bless you superabundantly, in Jesus Name.  Keep on keeping on Judge. Your reward will be great, not only in Heaven, but on earth also.  I really, really, love to watch your show.  The PLEASURE is mine."
965,965,Lady in glasses behind the accused is more interested than judge  in the case 
966,966,"Mi Presidente. A great judge, a decent human being. He should b what Presidents, teachers, parents should  inspire to b. "
967,967,"I Love this Judge!!!
He's Awesome!!!"
968,968,He is the most lenient judge I have ever seen 
969,969,The best kind person
970,970,May God bless this judge!
971,971,"Damn, a check for a 100$? Joseph must be a Badass"
972,972,"""Can I give you a hug?""
Me in 2021: No!!"
973,973,Big shout out to the  generous people who  eased this lady's  burden and to the others from around the world that the judge also mentioned.
974,974,The moment she said ’can I give you a hug’... I cried like a baby 
975,975,"Once I want to meet judge caprio, we will see whether it is possible or not, I am from bangalore, inda"
976,976,Oh my lord I just cried so much when she just felt little bit of  better and hugged the judge..!!
977,977,He is king of judges here
978,978,He is human being  100% He love everyone Almighty bless you
979,979,"He is pure Love, wisdom, and compassion"
980,980,I think that some people take advantage of the kindness of this judge
981,981,An Amazing and good and wonderful  judge never  seen anything like this may God bless him hope we have persons like him to make this earth  a better place
982,982,I'm from the Netherlands I know we have a different legal system.  But I wish we had more judges like Mr F Caprio. This man is human ️
983,983,This judge he is god i can tell you that
984,984,"Sir, you have my true respect. Hope for the best and family. Thank you for your kindness, we need that these days. God bless you and your family. "
985,985,He is father Frank sent from God
986,986,I like inspector Quinn. God bless him and protect him.
987,987,I’m suddenly emotional .  Just a beautiful scene.
988,988,this judge has a huge heart.
989,989,"Which country is this?
Is this a Court or some Charity room with an emotional movie clip being shot?
If people can afford a car they must be liable to pay the fines too.
There are other millions of deserving places that need charity, for God's sake, not a courtroom!!"
990,990,U r amazing person sir..! All the way from India 🇮🇳 appreciate u for not only work u donut for ur kindness and u taught nothing is greater then humanity and kindness .!! Salute you sir.
991,991,its dangerous to be this kind alot of people will be quick to take advantage
992,992,I don’t know why i had a strong feeling that i need to hug him too and cry and cry and cry
993,993,God bless this nation! Judges like him is the reason many of us fight for for justice for all! God bless America
994,994,"That woman is absolutely beautiful. And I know its been 2 years since this video, But Im hoping she and her precious daughter are doing Swell and living happily!"
995,995,Seriously...... salute yu
996,996,"The best judge ever,
God bless you  "
997,997,FRANK CAPRIO. EVERY GOOD MAN ON EARTH IS CALLED CAPRIO FRANK. NO WONDER GOD GIVE HIM SUCH A HIGH OFFICE
998,998,This is incredible...
999,999,judge Caprio is amazing person. example that things could be done differently. some one to admire.
1000,1000,Who is cutting onions here?? I love judge Caprio.
1001,1001,"Judge Caprio is the sweetest judge I have ever seen, and btw, the man at the end has got some moves! "
1002,1002,"Hacen falta muchos Jueces como usted en nuestro mundo Sr FRANK CAPRIO,  "" QUE DIOS LE BENDIGA a usted y a toda su familia  ""   
Many Judges like you are needed in our world Mr. FRANK CAPRIO, ""MAY GOD BLESS you and your whole family"""
1003,1003,GREAT SIR 
1004,1004,"This what justice should look like... If justice truly means ""giving someone what they deserve"" then this seems to fit that definition..."
1005,1005,"How much free stuff does the office get? For not working?
Pay your fines to to civillians it's their constitutional right"
1006,1006,"He is divine, God himself sitting on the seat of Justice. Keep posting these so we can continue to worship."
1007,1007,Judge Caprio you Sir have a Heart of Gold 
1008,1008,"this judge really know how to bring  true sentence , he sees the truth on people."
1009,1009,"Respected  JUDGE          from .....AMARAVATHI ,AP ,INDIA"
1010,1010,He's a one in a million ️
1011,1011,Oh he is fantastic.
1012,1012,"Random person: So this is happened and...
Everyone: '-'
Him: DISMISSED!!!"
1013,1013,"I know Americans like to make a show out of everything, but this judge seems to be a very human and compassionate one.
Thank you :-)."
1014,1014,"Judge Caprio is an awesome guy, from Providence and still live here and heard only good things"
1015,1015,"Is there a better word than ""judge"" for this man? ... Bcoz its too underqualified for him!"
1016,1016,"Respect the fact he even asked her if she could afford the 125 after the hug,, such a good heart he knows she needed the help"
1017,1017,I'm from Algeria we love it so much
1018,1018,this judges he treats like family God blesse judge caprio
1019,1019,"This is how a judge should be like, seeing humans as humans and acknowledging their suffering behind their actions and judging by the spirit of the law with compassion!"
1020,1020,"Let me summarize : she comes to court for multiple red light violations, endangering other people's lives and she gets money !
This is not leniency, this is sheer stupidity ! How are people going to learn this way ? She is crying in court and must be laughing at home."
1021,1021,I teared up for this one 
1022,1022,Tears from my eyes.. What a great person. Couldn't believe it is really a court room..
1023,1023,"Is he real????
I have no words...."
1024,1024,He is a very generous judge who understands people. My compliments and regards to this judge. 
1025,1025,My eyes are leaking again!
1026,1026,"Hahaha Thats great!! Joseph IS a BADASS!!!  I tip my hat for you, Sir! And to Judge Frank Caprio!"
1027,1027,What an AWESOME judge!!!
1028,1028,He’s amazing wow !! Very kind .
1029,1029,There should not be any retirement for this judge
1030,1030,He’s a great judge
1031,1031,Judge remembered me of JESUS. No He is....
1032,1032,God bless Nigerians with such a judge
1033,1033,"As a viewer I think the only thing missing in this judge is big beautiful wings on back .
Every judgement so positive and motivational.  God bless you judge. I strongly believe he'll be  judge again in after life ."
1034,1034,One of the best judges ever God bless you
1035,1035,That was awesome I have no wards 
1036,1036,God bless you judge Frank Caprio
1037,1037,God's court 
1038,1038,Next time I‘ll be in the US in May 2020. Where do I need to park the rented car to get the ticket to meet this awesome judge? Just a compliment! Best regards from Germany
1039,1039,"JUDGE CAPRIO IS THE PERSON WE ALL NEED FOR ALL OF US, I CRY FOR JOY WHAT A MAGNIFICENT HUMAN, WHAT ATTENTION AND SOFTNESS TO OTHERS I FORGOTTEN THAT THEY ARE STILL HUMANS LIKE THAT, THANK YOU MR JUDGE CAPRIO,

  WE LOVE YOU IN SWITZERLAND"
1040,1040,"People, stop saying “YEAH, YO, MH-HM” and respond “YES SIR” or at least a simple “YES” will do!!!"
1041,1041,May God bless you & your family Judge Caprio.
1042,1042,Vemos um excelente juiz !
1043,1043,Real humanitarian  heart
1044,1044,Bless this man
1045,1045,"C'mon, how cool was that!"
1046,1046,"Him : c'min how cool was that ?
Him :
Him :
Him : excuse me ?"
1047,1047,Hey Judge ...I am from Brazil and I am a English to Portuguese translator and I am translating every day some covid papers for an R.I school and I always remember you sir....you put that state on the map of my heart .... all the best you are the man
